WALLET,TX_PER_MONTH,TOKEN_DIVERSITY,PROTOCOL_DIVERSITY,TOTAL_TRANSFER_USD,INTERACTION_DIVERSITY,ACTIVE_DURATION_DAYS,AVG_TRANSFER_USD,USD_TRANSFER_STDDEV,DEX_EVENTS,GAMES_EVENTS,CEX_EVENTS,DAPP_EVENTS,CHADMIN_EVENTS,DEFI_EVENTS,BRIDGE_EVENTS,NFT_EVENTS,TOKEN_EVENTS,FLOTSAM_EVENTS,BRIDGE_OUTFLOW_COUNT,BRIDGE_INFLOW_COUNT,BRIDGE_TOTAL_VOLUME_USD,REVENUE_SCORE_PROXY,REVENUE_PROXY_TRANSACTION_COMPONENT,REVENUE_PROXY_DEX_DEFI_COMPONENT,REVENUE_PROXY_BRIDGE_COMPONENT
0xacf7ca9806b364da216f55021b6ed03137afdc83,3.666667,1,1,737.07,1,57,33.503181818,43.210637725,0,0,0,0,0,0,22,0,0,0,22,0,737.07,233.40550446682425,122.8450111670606,0.0,737.07
0xa09f2c440fa20c4eff9bbdad5ac47298e1d7e66f,4.5,6,12,2961.82,5,24,21.939407407,64.37362983,0,0,0,0,0,0,2,0,0,0,1,0,358.0,128.9909333326,98.7273333315,0.0,358.0
0xd29d963a4ffaa321e5557733b0158b0360f9bb08,2.5,3,3,12.32,2,45,0.308,0.2365184982,0,0,0,0,0,0,2,0,1,0,0,0,0.0,0.30800000000000005,0.77,0.0,0.0
0xcf518f12ddb62bba2ef64e3dc102be2f0c754f39,7.0,10,7,995888.69,3,151,1864.960093633,2119.784697503,0,0,0,0,0,1,3,0,3,0,1,0,4360.83,6964.83179494395,13054.720655431,1864.960093633,4360.83
0x982f5f10fc50842377bb89918267536513955dc5,1.666667,6,4,125.42,2,44,7.377647059,5.843328553,0,0,0,0,0,0,1,0,0,0,1,0,1.12,5.198432356352941,12.296080890882353,0.0,1.12
0xcecafedecda7669dadf7014f8d1bce36a1bc539b,29.5,5,12,37.25,12,177,0.6008064516,1.016385592,0,0,0,2,0,0,6,0,0,0,0,0,0.0,7.08951612888,17.7237903222,0.0,0.0
0x625f500c8da46948a3ff77409006c615b542c524,5.666667,9,13,883.21,15,134,12.988382353,17.297176207,0,0,0,0,0,0,4,0,0,0,3,0,0.04,29.45033506525099,73.60083766312746,0.0,0.04
0x624eaa2da1dae34c2725285488fc03f9b7b8fcbf,138.5,4,10,1117254.03,10,179,206.822293595,1156.372312005,417,0,0,0,0,23,0,0,61,0,0,0,0.0,43308.588278792995,28644.8876629075,91001.8091818,0.0
0x21c74c600df1894602ddb676d99b6464305b043f,50.333333,5,12,18999.71,10,179,23.6314801,67.075158958,39,0,0,0,0,1,0,0,1,0,0,0,0.0,806.6211842624693,1189.4511571561734,945.2592040000001,0.0
0xa7f293377e321b4e0309f080e211cb00ee70b5c8,111.166667,6,23,29468.65,11,180,16.263051876,74.407202637,79,0,0,0,0,9,0,0,41,0,0,0,0.0,1224.0657067020068,1807.9092723030171,1431.148565088,0.0
0x54b3c68b3313243fbb3221933a9ca5e7a2cf2d07,34.333333,4,9,26274.54,9,170,38.867662722,54.151210328,33,0,0,0,0,3,0,0,1,0,0,0,0.0,1023.5151131636449,1334.4564071661125,1399.2358579919999,0.0
0x4e2d4886655c103372cc269d94960520adcfe3ee,156.0,5,26,1143.65,23,166,25.414444444,64.389968527,0,28,0,0,0,12,1,873,0,0,1,0,46.19,1704.1494999704,3964.653333264,304.973333328,46.19
0x72e663a725a23ba651b942bd86903b4150315382,88.0,4,12,26913.75,14,180,29.285908596,111.072161968,1,0,0,0,0,127,0,0,5,0,0,0,0.0,2342.87268768,2577.159956448,3748.596300288,0.0
0x3255e24ff31fa5146a11d6ac9e548f4a5762ec36,34.166667,5,19,15109.35,11,176,23.831782334,44.092193496,31,0,0,0,0,2,1,0,1,0,0,0,0.0,600.9581143666043,814.2525710222607,786.448817022,0.0
0x59252fa5ef5494ab7438873e1df4d0a76d8d7414,13.0,5,14,9473.9,11,114,56.392261905,185.976724058,7,0,0,0,0,8,0,0,3,0,0,0,0.0,589.2991369072499,733.0994047649999,845.883928575,0.0
0x4406a6a004c8102176b19c18099c20823d167812,13.0,4,8,12051.31,8,173,51.945301724,120.142544074,20,0,0,0,0,5,1,0,16,0,0,0,0.0,724.6369590498,675.2889224119999,1298.6325431,0.0
0x48fde1ca08d8deb7c41ec1b04179b426e9f68436,11.333333,4,10,21041.42,12,112,85.534227642,211.436474032,22,0,0,0,0,3,0,0,5,0,0,0,0.0,1136.1796457733362,969.3878847645908,2138.35569105,0.0
0x8adbb74fd03410b943075392519f4f8e11184dec,12.333333,6,12,44222.92,9,120,174.105984252,281.96679738,18,0,0,0,0,2,0,0,11,0,0,0,0.0,2077.664722193069,2147.307081072672,3482.11968504,0.0
0x88618b2a6c2632f1d75b376c2c2d4d85ec1248f6,4.666667,5,6,598.64,8,106,17.104,14.88863367,12,0,0,0,0,0,1,0,0,0,0,0,0.0,103.76426894720001,79.81867236800001,205.248,0.0
0x48c9deac14d9e93e268c7d7480735720610b5c69,48.333333,3,14,38792.31,12,159,51.792136182,259.002344389,25,0,0,0,0,53,0,0,40,0,0,0,0.0,2415.2399437149816,2503.286564865955,4039.786622196,0.0
0xa5e7df4dc1a61fe5a37d75f4082f2ceadc07a3f5,59.166667,6,31,47393.16,12,159,49.419353493,295.886676292,41,0,0,0,0,4,0,0,6,0,0,0,0.0,1947.9461901049972,2923.978431475618,2223.8709071850003,0.0
0x48c95d10287ddd956918fd31dd60b70c8bf69137,74.5,7,14,113323.07,14,157,87.171592308,388.793183324,59,0,0,0,0,9,1,0,9,0,0,0,0.0,4672.3973477088,6494.283626946,5927.668276944,0.0
0xf42b127b30e1fde809f727e89a3e6641c6887956,15.166667,7,13,28031.53,13,139,112.576425703,247.676307547,13,0,0,0,0,4,1,0,3,0,0,0,0.0,1352.7933972079068,1707.4091606876418,1913.799236951,0.0
0x6165aad32617104edf62fbee834c1f531c82fce1,184.833333,4,11,128942.09,12,152,33.701539467,302.725512991,166,0,0,0,0,4,0,0,8,0,0,0,0.0,4496.908745053162,6229.167866916655,5729.261709390001,0.0
0xe37ad44f086769cdb6dd90c02708703e9c6e7d02,74.333333,4,12,65510.2,14,148,53.565167621,368.629148926,56,0,0,0,0,34,0,0,9,0,0,0,0.0,3279.9737568505443,3981.6774419726107,4820.86508589,0.0
0x2157d12144b8228d45ad2022b3b4dcef44d26ba0,53.5,5,12,578209.8,14,158,821.320738636,2516.146231116,28,0,0,0,0,16,0,0,13,0,0,0,0.0,30224.603181804796,43940.659517026,36138.112499983996,0.0
0x14d53373c3ac9b2320eb8f67131542efa37a2127,100.5,6,21,12394.42,12,149,8.859485347,47.781492839,40,0,0,0,0,5,1,0,5,0,1,0,0.95,495.92570516464997,890.3782773734999,398.676840615,0.95
0xf72dba3c1f9853b43b6c961471c3bac7f39e45ba,13.666667,4,10,26932.39,10,145,124.686990741,222.418931494,11,0,0,0,0,4,0,0,6,0,0,0,0.0,1336.2289340659822,1704.0555816893302,1870.304861115,0.0
0xbe6259d10bd06d409f4186650c75f112f13bbf2a,14.166667,4,9,11881.82,10,117,30.702377261,114.294878891,21,0,0,0,0,2,0,0,9,0,0,0,0.0,421.13427885703356,434.95035476495906,706.154677003,0.0
0x4e2f395de08c11d28be37fb2f19f6f5869136567,3.166667,5,8,2165.0,5,76,63.676470588,99.120592918,1,1,0,0,0,0,7,0,0,0,3,0,390.33,200.52613594079605,201.64217808749018,63.676470588,390.33
0xb2e5158a9de59084c0e2b54832f47cbfa89a0558,4.833333,5,11,13823.81,12,113,209.451666667,474.37880139,5,0,0,0,0,2,0,0,4,0,0,0,0.0,918.0964442967945,1012.3496524066111,1466.1616666690002,0.0
0xb335c7791dc2e752f0735f63ab2bddb88c004a03,10.333333,3,8,20845.96,8,127,251.156144578,566.751778349,6,0,0,0,0,8,0,0,2,0,0,0,0.0,2268.7771392004474,2595.2800769206183,3516.186024092,0.0
0x616aabcc10aca217452710da98482190bd665b3e,13.666667,4,10,56645.81,11,111,154.769972678,567.344100714,20,0,0,0,0,10,0,0,5,0,0,0,0.0,2471.160584394729,2115.1896781893242,4643.099180339999,0.0
0x0966ff9e929f4b7585a42c455e95f4be33aed3da,153.333333,7,16,959046.01,18,133,369.289953793,1664.137860526,104,0,0,0,0,69,2,0,16,0,1,0,2673.79,45678.737985564825,56624.45945849668,63887.162006189,2673.79
0xc50dd523cfaa46ff21530768ecf1d1875597d948,12.666667,3,11,12235.12,13,108,85.56027972,158.023397095,4,0,0,0,0,11,0,0,1,0,0,0,0.0,882.6968971860373,1083.7635716400932,1283.4041958,0.0
0x2208a59108e9021f44dcb292b03415947dc06447,28.166667,4,12,13963.83,14,166,35.085,195.005181026,14,0,0,0,0,17,0,0,4,0,0,0,0.0,775.963254678,988.2275116950001,1087.635,0.0
0x67d8b142f8c33fff6548dea851acef2b1e440b2f,25.333333,3,18,22274.64,11,114,47.292229299,207.794536609,24,0,0,0,0,3,0,0,3,0,0,0,0.0,926.1394841331194,1198.0697931439236,1276.8901910729999,0.0
0x8bc071316c6c3a04c35492f5612e399dc5687823,148.833333,6,17,112372.46,13,139,35.061609984,292.519909604,147,0,0,0,0,54,1,0,10,0,0,0,0.0,4553.918772080318,5218.336274264797,7047.383606784,0.0
0x27f04e2c74e96ff694207d2a12060af37ecef6e6,10.5,4,10,21440.65,9,117,188.075877193,375.584837429,24,0,0,0,0,2,1,0,6,0,1,0,455.9,2615.3841666669,1974.7967105265,4889.972807018,455.9
0x45681f3ab291072d1a3de25774f9ae75415199c3,12.5,3,11,7752.15,11,123,38.76075,39.242302174,8,0,0,0,0,3,0,0,1,0,0,0,0.0,343.0326375,484.50937500000003,426.36825,0.0
0xa047b280794bb36d4ba0e3af288f868b3ec21b8f,8.166667,4,12,6377.7,12,80,44.289583333,118.202147993,8,0,0,0,0,4,0,0,3,0,0,0,0.0,330.6955614583445,361.69827864936116,531.4749999960001,0.0
0x37cd35ffc06560e951bd08b82981dbd9887b95f3,9.166667,8,20,2866.53,16,148,43.432272727,38.79802263,3,0,0,0,0,3,1,0,9,0,1,0,74.37,269.05194518333633,398.1291811415909,260.593636362,74.37
0xfdd30e5421f62bbb3a02adb531fb54f43c1b03bd,23.666667,7,13,2041.96,11,104,5.1049,24.137273624,14,0,0,0,0,3,1,0,1,0,0,0,0.0,78.70054234732,120.81596836829999,86.7833,0.0
0x4c597c570f8b5026490aa13d3914379f427dc932,3.166667,3,10,462.19,10,107,11.55475,19.199761325,2,0,0,0,0,5,0,0,2,0,0,0,0.0,42.9451557073,36.59004551825,80.88325,0.0
0xd926145ecf7f8bdaa027af9edc3fe08b1581a789,43.0,7,13,33973.59,15,99,94.371083333,392.736929971,12,0,0,0,0,42,0,0,36,0,0,0,0.0,3406.7961083213,4057.956583319,5096.038499982,0.0
0x32eb7e5bccf0d45fc8d68883b4a435b801a4fb62,5.0,3,9,7034.67,9,40,111.661428571,338.641466024,4,0,0,0,0,2,0,0,3,0,0,0,0.0,457.81185714110006,558.307142855,669.968571426,0.0
0x306b152db3c3d703e47709f5ad4f637e3157ec60,29.0,3,10,185043.78,10,93,224.840558931,1461.308685874,51,0,0,0,0,4,0,0,7,0,0,0,0.0,6936.33124302135,6520.3762089990005,12366.230741205,0.0
0x71382a7f7a3b5c935dafb59fccdf3c87289a456c,30.333333,4,12,9435.09,12,81,19.863347368,33.117125466,25,0,0,0,0,11,0,0,4,0,0,0,0.0,491.286788920087,602.5215302082175,715.080505248,0.0
0x996e1c7905cc33e6cf54a1c1ee3d725e0bd526aa,14.333333,4,10,4649.09,12,105,12.702431694,41.277818252,20,0,0,0,0,4,0,0,5,0,0,0,0.0,179.52769958154244,182.0681833798561,304.858360656,0.0
0x8cbe7e454c23b9a9b99074b1b87f7a05edb5afdd,152.333333,7,16,491310.82,14,71,166.998919103,1696.886862175,145,0,4,0,0,3,0,0,10,0,0,0,0.0,18826.344791278345,25439.50195435736,24715.840027243998,0.0
0x53a9cfa18b81ea8424e7e294a376afd6a4145d15,3.333333,3,7,1055.18,7,64,20.291923077,33.974628998,4,0,0,0,0,3,0,0,5,0,0,0,0.0,76.77110626906025,67.63973682602564,142.043461539,0.0
0xaf0c2214aabfe6778949a678fc45c92ccf8c304a,28.5,4,11,2692.99,12,76,4.843507194,17.608778195,23,0,0,0,0,5,0,0,2,0,0,0,0.0,102.68235251280001,138.039955029,135.618201432,0.0
0x804a172d69f75ea51f8dffd1a537606bb15165ca,95.833333,3,12,3329.5,11,158,2.978085868,8.156452504,15,0,0,0,0,7,0,0,10,0,0,0,0.0,137.0912190598552,285.399894690638,65.517889096,0.0
0xa9d76a203bb81420ce56dc7300ba03272d293b41,4.666667,3,9,7320.2,10,38,143.533333333,239.222881207,6,0,0,0,0,5,0,0,4,0,0,0,0.0,820.5322413580944,669.8222700651112,1578.866666663,0.0
0x66d74380f832ec6013f279dde902bae9beff8582,273.166667,7,34,197386.63,17,158,41.139355982,101.602975715,170,0,0,0,0,117,6,0,13,0,5,0,2000.34,9127.69361084368,11237.900756129453,11806.995166834,2000.34
0x72e17a65a25c2669698b5c9088782722f2341213,21.0,4,11,67020.76,9,164,563.199663866,1688.543097084,2,0,0,0,0,52,1,0,2,0,0,0,0.0,15375.350823541801,11827.192941186,30412.781848764003,0.0
0x2dd9cb89b80fe60742c6f480eebfcdeeed2593ff,9.5,4,10,22899.71,12,150,112.253480392,240.80654662,10,0,0,0,0,3,0,0,4,0,0,0,0.0,937.3165612731999,1066.408063724,1459.295245096,0.0
0x475b785e288b20e05b713e7f9305a01bbf8212ae,4.5,3,10,4037.16,11,59,82.391020408,161.429820896,2,0,0,0,0,4,0,0,4,0,0,0,0.0,321.3249795912,370.759591836,494.346122448,0.0
0x62393e0c80af887b77385045e88c70ebbee71cd7,3.0,3,6,2225.72,6,44,123.651111111,135.323093368,3,0,0,0,0,3,0,0,1,0,0,0,0.0,408.04866666630005,370.95333333300005,741.9066666660001,0.0
0x3015988f138dbe6b4ccd63923baaf03d182d6e85,3.0,4,9,2871.24,9,103,89.72625,84.874185149,1,0,0,0,0,4,0,0,3,0,0,0,0.0,264.6924375,269.17875,448.63124999999997,0.0
0x6b9793eca81294b56d3d24bcdba3854931b77117,6.0,3,9,761.94,10,134,10.025526316,23.703325627,3,0,0,0,0,3,0,0,1,0,0,0,0.0,45.114868422,60.153157896,60.153157896,0.0
0x45af323fb5ef0f1fec904b60eb66c88e12f3b7f3,7.666667,5,13,39222.31,12,45,380.799126214,718.94078159,6,0,0,0,0,8,0,0,4,0,0,0,0.0,3033.6997562780834,2919.460094573709,5331.187766996,0.0
0x880042ec0d43e2d36cb18fe7fe74474c9130e753,39.333333,4,14,143549.71,13,74,202.182690141,813.945667147,29,0,0,0,0,3,0,0,3,0,0,0,0.0,5445.453760839908,7952.51907815177,6469.846084512,0.0
0x24aea97890c80c3ab602264757b1eedd23b6996b,41.0,5,14,3562.8,12,93,8.585060241,19.249897247,17,0,0,0,0,26,3,0,36,0,3,0,544.2,406.05014457945003,351.98746988100004,369.15759036300005,544.2
0x8ab19e879036371816d39dd9f51d1ca6c864356e,16.166667,4,11,47083.5,12,64,173.739852399,494.385140817,14,0,0,0,0,2,0,0,4,0,0,0,0.0,2096.4609087799136,2808.7943383637844,2779.837638384,0.0
0x8621d10f1ebbaf01d3f8b0216c2c3a96b6eb937a,9.5,3,9,75064.02,9,57,257.068561644,1552.150670994,2,0,0,0,0,4,0,0,8,0,0,0,0.0,1516.7045136995998,2442.151335618,1542.4113698639999,0.0
0x81af91a23eda342436079e24b68c33e285cfb28e,16.833333,3,10,4312.71,10,66,17.046284585,21.08318515,16,0,0,0,0,10,0,0,3,0,0,0,0.0,269.8995036563287,286.94578483207175,443.20339921,0.0
0x2dfad6d9f914471991d4070a2e64ee209e875c8f,4.0,5,9,22065.27,8,79,788.045357143,1294.410076848,8,0,0,0,0,2,0,0,3,0,0,0,0.0,4019.0313214293,3152.181428572,7880.45357143,0.0
0x6ea276e6cdf82cb4c6b4c053648b87b72be4a9ae,4.0,5,10,1689.04,11,115,35.188333333,81.558425718,2,0,0,0,0,3,0,0,2,0,0,0,0.0,117.88091666555,140.753333332,175.941666665,0.0
0x83e4f708386cdb79831e48b2b0507a017ae03dab,7.333333,3,6,37861.33,5,38,155.807942387,712.457956175,17,0,0,0,0,2,0,0,5,0,0,0,0.0,1493.1594271010242,1142.5915255686857,2960.350905353,0.0
0x493854654b0a31c739e7ab8934ffc0d914c7d281,14.5,3,10,5866.54,10,71,23.560401606,71.716111708,11,0,0,0,0,18,0,0,6,0,0,0,0.0,375.7884056157,341.625823287,683.251646574,0.0
0x05433cc44455075c9943cf7abfcecef48bf40e97,2.833333,4,8,18227.15,8,49,227.839375,472.033715052,6,0,0,0,0,2,0,0,3,0,0,0,0.0,896.16817795475,645.544819886875,1822.715,0.0
0xba432c72ac9e0f509e18073413c8b74c413672fe,4.333333,3,8,11860.88,7,31,348.849411765,421.336149354,3,0,0,0,0,3,0,0,1,0,0,0,0.0,1337.2560319192453,1511.6806680318628,2093.09647059,0.0
0x5445c56215b8074829be938b4077285db3d44ea3,11.0,4,10,1675.56,11,93,7.757222222,26.664259712,9,0,0,0,0,3,0,0,5,0,0,0,0.0,66.71211110920001,85.329444442,93.086666664,0.0
0x8239b5e246c1bddee8d35bbafeef2df700d4c97e,10.166667,3,9,18811.55,8,78,241.173717949,638.129302804,4,0,0,0,0,5,0,0,5,0,0,0,0.0,1740.4703633551126,2451.9328795394063,2170.563461541,0.0
0x6e262aeb317765be7e65ed53dff3fde71d28b96a,29.166667,3,9,19959.41,10,152,72.579672727,231.36671822,2,0,0,0,0,38,0,0,29,0,0,0,0.0,1862.8782763369563,2116.907145397391,2903.18690908,0.0
0x243d2b12be15c4d7cd80de8fb873166ed322782c,1.833333,6,9,522.63,7,127,32.664375,35.345355595,1,0,0,0,0,1,0,0,1,0,0,0,0.0,46.81893314475,59.884676611875,65.32875,0.0
0x2578a5597fd7adfc5e02c7b40732bfcd991d4e57,11.0,3,10,29240.29,9,107,148.42786802,1081.167518703,8,0,0,0,0,3,0,0,1,0,0,0,0.0,1224.5299111650002,1632.70654822,1632.70654822,0.0
0x1584b5a102a6d4c64586040c8ae0f65de0b5139c,35.0,3,11,37871.21,12,64,83.233428571,285.247096575,15,0,0,0,0,36,0,0,22,0,0,0,0.0,2650.9846999863503,2913.1699999850002,4244.9048571210005,0.0
0x73d0f318d7bed7edc6676c4d202df951fbcd4fc4,50.333333,10,20,32362.61,16,60,51.946404494,219.436178228,12,0,0,0,0,19,7,0,9,0,2,0,4043.08,2620.24275897958,2614.635675549199,1610.338539314,4043.08
0xcd17875886f616f7f0404c28eba066306674c987,19.166667,4,12,37885.95,15,55,149.746837945,521.242635036,9,0,0,0,0,3,0,0,5,0,0,0,0.0,1776.9958302469117,2870.1477771947793,1796.96205534,0.0
0x031ebda5e3ba816c7e7d0c3cf4293851f633aca2,8.5,6,15,2503.21,13,57,23.17787037,38.175815717,5,0,0,0,0,6,0,0,3,0,0,0,0.0,168.0395601825,197.011898145,254.95657407000002,0.0
0xbae486ad53b70a2ea7911498f741a6d55b59e2c8,9.166667,3,10,2177.45,10,69,39.59,146.820237991,2,0,0,0,0,5,0,0,2,0,0,0,0.0,242.158838612,362.90834653,277.13,0.0
0x717b7f3be84bd38e50c814c91fc33f8151222301,16.666667,3,10,11215.71,9,65,35.605428571,58.223834628,12,0,0,0,0,3,0,0,1,0,0,0,0.0,424.2980285518071,593.4238213851428,534.081428565,0.0
0x6f5fbd9f4c97ec209cd745eb65e225fbe73f1aa5,82.0,4,70,74679.61,7,142,1148.917076923,1530.493148006,2,0,0,0,0,7,2,0,27,0,2,0,1587.82,41700.52391538185,94211.200307686,10340.253692307,1587.82
0x91d78ff94bd7ead10249688c063869c66c8ce09c,31.0,7,14,292191.41,13,61,597.528445808,2289.298428077,22,0,0,0,0,38,3,0,28,0,0,0,0.0,19957.4500899872,18523.381820048002,35851.70674848,0.0
0xc75c28f2a91ab2b67e4486dbb4001fb5453fabb2,6.833333,7,12,16646.42,11,106,173.400208333,304.666991358,2,0,0,0,0,6,5,0,5,0,2,0,812.99,1162.7286296559055,1184.9013658087638,1387.201666664,812.99
0xf0c49e485b1c833420c6482bc355955b2e835896,5.666667,4,9,35144.3,10,43,249.25035461,685.549491662,7,0,0,0,0,3,0,0,3,0,0,0,0.0,1437.3437448177137,1412.418759206785,2492.5035460999998,0.0
0x81e9c5955a97785be3d2b2d859c8718644b570dd,4.5,3,9,859.74,10,55,22.624736842,19.567397393,1,0,0,0,0,5,0,0,3,0,0,0,0.0,88.2364736838,101.811315789,135.748421052,0.0
0x13f502095ccc82c8fb4623d46a95177d1a99a28c,6.166667,8,9,445400.68,5,181,4409.907722772,6328.838573795,0,0,0,0,0,12,7,0,0,0,3,0,55.58,29413.280406467693,27194.432427063242,52918.892673263996,55.58
0xd5b3cbdae897516563aa5626b43a93b59e5eae6b,4.833333,3,5,50.0,2,44,50.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,50.0,109.16666,241.66664999999998,0.0,50.0
0x3bf2a547d350bd35588d2a4b86d4dfa0e3c3443b,42.5,8,10,72.1,11,142,1.201666667,1.82209693,2,0,0,0,0,0,5,0,0,0,1,0,5.0,22.519500005900003,51.0708333475,2.403333334,5.0
0x1e74c73c2111ff82811834364b5c38b7cd09ad7b,6.0,7,5,24219.41,5,53,123.568418367,384.141343914,0,0,0,2,0,0,0,0,3,0,0,0,0.0,296.56420408080004,741.4105102020001,0.0,0.0
0x2d54787447066bbaedeacca9b78daaa636900434,8.166667,2,5,129.14,7,69,0.6832804233,3.282142775,0,0,0,0,0,0,6,0,0,0,2,0,25.65,8.644549473884057,5.580123684710141,0.0,25.65
0x6d6057fa00e336e067734ac5ff89a004d25dc471,25.5,7,13,53648.86,13,174,311.911976744,584.1413285,0,0,0,0,0,0,12,0,4,0,2,0,350.2,3269.0521627888,7953.755406972,0.0,350.2
0xa7872609f909e4ee175c3a66a0ca72a5c7565919,4.833333,3,6,27993.02,5,108,2153.309230769,3743.385124402,0,0,0,1,0,0,3,0,2,0,2,0,16856.44,8377.17422571217,10407.660564280422,0.0,16856.44
0xe6e03fb45746cd41b348df85e03538cf75db9cb8,5.333333,5,9,478.22,7,66,11.9555,19.556404188,7,0,0,0,0,0,4,0,0,0,4,0,145.0,91.0460400726,63.7626626815,83.6885,145.0
0x54bd3a79320ff70d72cff64a744d012978a34c24,1.833333,1,3,305.08,2,89,50.846666667,51.432588783,0,0,0,0,0,0,6,0,0,0,6,0,305.08,113.55754877624445,93.21887194061112,0.0,305.08
0xfb215eea1cb2f0d7248cd40a8c39d60c2cfb849d,3.333333,6,9,71.6,8,135,14.32,8.08744459,0,0,0,0,0,0,2,0,1,0,2,0,47.56,30.983331424000003,47.733328560000004,0.0,47.56
0x0fedb6c3e8c117a9058a32f2edc86db572b7c75f,2.166667,1,4,8587.98,2,131,954.22,448.362212502,0,0,0,0,0,0,0,0,9,0,0,0,0.0,826.990793896,2067.47698474,0.0,0.0
0xbb261dbf475eb74d5625bb133575cb9df221a2cd,4.333333,3,8,2041.54,7,138,102.077,77.424742111,0,0,0,0,0,0,3,0,2,0,0,0,0.0,176.9334530564,442.33363264099995,0.0,0.0
0x5fa3cef5720d3b2d8b446a7ac83c61391ffb866e,14.0,5,8,416391.28,6,164,2420.879534884,2999.701954716,0,0,0,0,0,0,1,0,28,0,0,0,0.0,13556.925395350401,33892.313488376,0.0,0.0
0xe04e87c2c529c97c3721bb0a7cb3e49eb0c676a2,4.0,4,14,457.14,5,97,65.305714286,2.690692195,0,0,0,0,0,0,0,0,4,0,0,0,0.0,104.4891428576,261.222857144,0.0,0.0
0x5ca48b6dca033158e888980759e7c4fd306d454f,6.0,1,2,30500.61,2,84,953.1440625,1499.752808574,0,0,0,0,0,0,0,0,32,0,0,0,0.0,2287.54575,5718.864375,0.0,0.0
0xa2084243a94e52a6b9a1100c46f3898bda3b0d89,3.333333,2,5,328.3,5,74,18.238888889,29.604445779,0,0,0,0,0,0,0,0,7,0,0,0,0.0,24.318516086814814,60.79629021703703,0.0,0.0
0x356680a5999743d105b2d6f5a481dffca1155195,6.5,5,14,2481.79,7,19,130.620526316,274.526670308,0,0,0,0,0,0,0,0,10,0,0,0,0.0,339.6133684216,849.033421054,0.0,0.0
0x5384897b5bdfee727b478f130ab6a6b964c2ae8b,3.5,4,12,3441.37,6,119,137.6548,25.799275512,0,0,0,0,0,0,0,0,6,0,0,0,0.0,192.71672,481.79179999999997,0.0,0.0
0xcc8ba6a5525a15572fda84106901ee33cf8c46d4,3.666667,5,14,146.41,8,161,6.365652174,8.885050868,0,0,0,0,0,0,4,0,1,0,2,0,43.92,20.316290703953623,23.340726759884056,0.0,43.92
0x26ab27d5605c39f3637fb98d7844cbe465e68877,4.333333,5,7,189908.75,7,176,3516.828703704,6038.544308757,0,0,0,0,0,5,0,0,3,0,0,0,0.0,12250.286182325104,15239.589877107765,17584.14351852,0.0
0xa70f6499b8e5f701083977905733712c0dc1e92a,9.0,3,31,359.03,11,24,5.358656716,5.962419847,0,0,0,0,0,2,0,0,1,0,0,0,0.0,23.042223878799998,48.227910443999995,10.717313432,0.0
0x52a7f4e8904f70ea831ed31511b35aadcb36b1d9,4.833333,6,12,69.33,7,62,1.824473684,2.256816222,0,0,4,0,0,0,0,0,7,0,0,0,0.0,3.527315545803509,8.818288864508771,0.0,0.0
0x22110e6013ca3964e8a27aee98937eac80eea552,5.0,3,8,4349.38,8,57,98.849545455,178.681359128,0,0,0,0,0,10,0,0,2,0,0,0,0.0,543.6725000025,494.247727275,988.49545455,0.0
0x9bd04761293dccfb85a638ed49fa974be407895a,3.5,2,6,18.2,3,127,6.066666667,4.148359783,0,0,0,0,0,0,0,0,1,0,0,0,0.0,8.4933333338,21.2333333345,0.0,0.0
0x9cfd5d024ac666951d4eac48fa04a320b170a338,36.333333,4,21,2053.96,9,91,55.512432432,117.823004485,0,0,3,0,0,0,0,0,0,0,0,0,0.0,806.7806772767424,2016.9516931918558,0.0,0.0
0xf1f1a1de959276619f0575412e3bf55a1b895906,11.333333,5,4,531.17,9,71,40.859230769,66.443881522,1,0,0,0,0,0,1,0,66,0,1,0,28.99,206.77673814071923,463.0712684289231,40.859230769,28.99
0x58e91ee8a5524d1efc059e34cd7949e479a21437,33.0,3,5,50.52,5,180,1.122666667,2.491344483,3,159,0,0,0,0,0,35,0,0,0,0,0.0,15.99800000475,37.048000011,3.3680000010000004,0.0
0x83bd7bf7e106b3478fb3f25f003a7adb9dcaad5f,5.5,1,6,19.99,6,65,6.663333333,2.352308559,0,0,0,0,0,0,3,0,0,0,1,0,9.99,17.156833332599998,36.6483333315,0.0,9.99
0xe6f03a500b0ca6a3037285026d7a636611680ae9,10.5,6,14,185.58,7,154,1.61373913,0.9687243615,21,0,1,0,0,0,1,0,0,0,0,0,0.0,18.6386869515,16.944260865,33.88852173,0.0
0x423bfc7a94a014af71c055270f180dfe2dfd807e,24.166667,2,5,3481.4,4,151,9.113612565,33.027874354,0,0,0,2,0,0,2,0,0,0,2,0,28.22,95.15325601014837,220.24564002537088,0.0,28.22
0x905884a05a73e8bcc12f3410717edaad7c655409,1.833333,1,2,1.26,2,68,0.126,0.0551724569,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5333999831999999,0.230999958,1.26,0.0
0x9396fa14f59a94e49bd42ea21aefab4b3d719b25,1.666667,1,5,7.58,2,42,1.516,0.8509195027,5,0,0,0,0,0,0,0,0,0,0,0,0.0,3.6636668688,2.526667172,7.58,0.0
